text	future_sentiment	class
حتى عفيفي يؤكد الكلام مبالغة كبيرة في البحث عن كرستيانو من اجل التسجيل	pessimistic	sport
حتى في قطر نلعب الساعة 9 !! غريبة وش بلاهم القطريين في العادة مبارياتهم يلعبونها بدري	neutral	sport
حسب اخر الاخبار الساطي حمدالله بدأ بسطوته وقرر ان يستبعد بن زيما من تشكيلة اليوم واخذ مكانه	neutral	sport
حسب الاخبار لوبتيجي - زيدان - لوران بلان هذه أبرز الاسماء المرشحة والمشكلة كل مدرب له أسلوب مختلف هههههه	neutral	sport
حقيقة 24 منتخب كثير جداً على كأس آسيا على عكس افريقيا اللي ممكن يلعبون 32 منتخب وتكون بطولة جيدة	optimistic	sport
حمدالله واضح انه خايف على نفسه من الاصابة يلعب بحذر وخايف من الاحتكاكات	neutral	sport
خايفين من امور اكبر،وبدت الوطنية تظهر عندهم فجاءة	pessimistic	sport
خروج تالي ودخول غريب	neutral	sport
دخول الخيبري غريب خروج فوفانا تالي	neutral	sport
دخول غريب دخول مختار	neutral	sport
دخول مهرجين مسرح كورة	neutral	sport
دوري 2021 .. النصر × الهلال ... ( 0 / 2 ) .. ( 1 / 0 )	neutral	sport
دوغلاس كوستا ذا اللي حاضر المباراة وش فريقه الحالي؟	neutral	sport
دياز (الماركا): مودريتش سيلعب في السعوديه بالشتوية 🥶	neutral	sport
ذي شوته يا غريب!!	neutral	sport
رأيكم بكلام سلافين بيليتش ؟	neutral	sport
ربما اصبت وربما اخطأت	neutral	sport
رتب اجانب النصر المحترفين من الأفضل الى الاسوء : 1- 2- 3- 4- 5- 6- 7- 8-	pessimistic	sport
سؤال لم اجد له إجابة متى يطهر الهلال	neutral	sport
ساكنين في شقق مفروشه 😱😱	neutral	sport
سباهان الايراني ينتصر 9-0 على اجمك ويخطف المركز الثاني 😳😳😳	neutral	sport
ستوديو الاهلي · 11h كيف تصف تجربتك مع الاهلي ؟ • 🗣 ماتياس يايسله	neutral	sport
سميحان لاعب هجومي الله يستر	pessimistic	sport
سوال للجميع من الاقوى الهلال السعودي او الاهلي المصري ؟ من اقوى شخصية ايضا ؟	neutral	sport
سوف نرى كل الفرق راح تتاثر بتقلب النتائج	pessimistic	sport
سيتاوي ليش الوضع في الدوري الإنجليزي ملخبط ؟ فرق لعبوا 21 مباراة فرق لعبوا 22 مباراة فرق لعبوا 23 مباراة	neutral	sport
شكل كاسترول يغيير بروز	optimistic	sport
شلون وضع لاعبنا الجديد ؟؟؟؟	neutral	sport
شوف الرابط في هذي التغريدة ياحازم	neutral	sport
صحيح بأن الفيفا قام بشطب حسين الشحات	neutral	sport
صحيح يا ستاوي ماني بدع ثم اختفى من فتره	neutral	sport
صحيفه تقول تاليسكا سيغيب عن الخليج والشباب والبعض كاتب الخليج والوحده من يعطينا الزبده	neutral	sport
صراع بين جنوى و ايمبولي على الفور ب 🤔🤔 تخيلوا مين ؟ نيانغ 😱😱	neutral	sport
ضمك فتح رائد ؟	neutral	sport
طارق حامد واحتفاله ضد فريقه السابق الف علامة استغراب	neutral	sport
طلع الحريجي ثغرة واضحة تحرك	neutral	sport
طلع ماني جيب غريب	neutral	sport
طيب المواطن السعودي الجديد عمرو أديب بيلبس الشماغ والثوب السعودي ولاّ لا؟!	neutral	sport
طيب وثلاثة أنتويرب يا ابو العز 🤔🤔	neutral	sport
ع ذمة هذا الحساب .. والله اعلم الصدق من الكذب!! امكن العكس هو الصحيح ؟! وامكن رأي آخر !!	neutral	sport
عااااااااااااااااااجل : النادي يعلن رسمياً اقالة نونو سانتو من تدريب الفريق	neutral	sport
عاجل ( SSC ) : ميشيل لاعب الهلال قريب من الانتقال للاتحاد على سبيل الاعارة	optimistic	sport
عاد هذا لحاله يغرد وحيداً بالعلالي خارج السِرب	neutral	sport
عامر الخوذيري - معلق نيوكاسل و اليونايتد: اين رونالدو؟ الاسم المرعب في مانشستر يونايتد	neutral	sport
عبدالرحمن البيشي .. مرة	neutral	sport
عجيب اول مرة تمر علي المعلومة ذي اجل يمكن حتى اليابان احنا اللي مسمينها 😁 لأنها باللغة اليابانية اسمها نيبون	neutral	sport
عكروت يلعبون في الكاس عادي التوقف في الدوري	neutral	sport
غروهي يصد البلنتيات الي في النص معلول وضعها بوسط المرمى معيوف الهلال ناقز قبل البلنتي !!	neutral	sport
غريب شكله توه صاحي من النوم .. كان نايم ع الدكه ..	neutral	sport
غريب ضروري تواجده بديل لــ ماني	neutral	sport
غريب مختار الغامدي الخيبري مكان سالم البريك النجعي كنو	neutral	sport
غريبه الفيحاء يبدل حارسه الصربي المتألق في الشوط الاول والله غريبه	neutral	sport
غلطه سراي تشكيلتهم قويه فاجئتني	neutral	sport
فـ أنا ما افهم في دهاليز رياضتنا المحلية	neutral	sport
فِإنْ رَآكَ لَم تَخَفْ مِنْهُ اْضْطَرَبْ	pessimistic	sport
فاهمين الطقطقه عكس ..	neutral	sport
فراس البريكان - الأهلي - 5 صناعات	neutral	sport
فرصة باريسية تحولت بسرعة لفرصة ميلانية	optimistic	sport
فوز ضمك لخبط الامور	neutral	sport
فى هذا الـمقطع، أول مرة فى حياتى ارى الوزير يتهاوش مع رئيس الاستخبارات الإسرائيلى.	neutral	sport
في اخبار إيقاف العقيدي ٣ شهور؟؟	neutral	sport
في سابقة ما شهدتها من 35 سنة من الحضور لـ مباريات الشباب	neutral	sport
في موقفٍ طريف، فيرمينو نسى حقيبته في صالة الإنتظار بالمطار و عاد لجلبها	neutral	sport
فينيسيوس ثاني لاعب يسجل هاتريك في الشوط الاول في الكلاسيكو مين اللاعب اللي سبقه ؟	neutral	sport
فيه دفع الهدف ..؟	neutral	sport
قاااال طلع الدوووون قاااال .. هذااا الدووون هنااااااااااااااا ..	neutral	sport
قبل المبارة كانت هناك شكوك وضبابية من الافضل الدوري السعودي ام الامريكي	neutral	sport
قريت خبر ان حجازي مصاب مع المنتخب! بيلعب اليوم؟	neutral	sport
قصدكم تورام الابن ؟ لاني ماعتقد فاتتني حاجة مهمة ايام تورام الاب ههه	neutral	sport
قصدكم ممدوح نصر الله ؟	neutral	sport
قطر محظوظ حتى مشوارهم كان سهل	neutral	sport
قووول ثاني من بروزوفيتش	neutral	sport
كأنه نحف ماكسيمان 🤔	neutral	sport
كاد المريب أن يقول خذوني نقلت خبر لا أكثر و تحسس أحدهم منه و لا أدري لماذا !!	neutral	sport
كان خلص الاسمري ليش التمرير	neutral	sport
كدا رضا .. توقعتها 4/2 للنصر ..	optimistic	sport
كلنا عارفين ان الدعم ذا من الدولة لكنهم حاطين الاسمين ذي كغطاء فقط	neutral	sport
كم باقي ..؟ وكم بدل الضايع ..؟	neutral	sport
كم عمره المجحد ؟	neutral	sport
كم قلب دفاع الان؟؟ البليهي لاجامي تمبكتي عون	neutral	sport
كنت بغيت اثول غريبه ما اصيب المجحد الا وهو طايح هههههههههههههههههه	neutral	sport
كيسيه ان شاء الله شد بسيط لكن ماكسيمان والله على المفصل الله يستر عليه	neutral	sport
كيف نعرف انه طور النصر	neutral	sport
لأول مرة منذ عام 1945، تتواجد أكثر من 50 سفينة حربية من 11 دولة في البحر الأبيض المتوسط ​​والبحر الأحمر	neutral	sport
لا احد يدخل الرابط احتمال كبير فايروس	pessimistic	sport
لا نميز وين الطائي ووين الشباب بسبب تشابه الالوان	neutral	sport
لابد من التعزيز الفيحاء فريق خطير يصل لمرمانا بسهولة	optimistic	sport
لاجامي يمارس هواياته .. الله يستر من الكروت ..	pessimistic	sport
لازم عنصر المفاجئه من النصر ..	optimistic	sport
لازم من هدف مبكر	neutral	sport
لاعبي ايران واضح عليهم انهم اكبر من 17 سنة لحاهم اكبر من لحية شاب في الثلاثينات 😁	neutral	sport
لايكون كورونا سبب التاجيل	neutral	sport
لست متابعا جيدا للمحليين ..اليس فيهم مهاجم جيد مثل البريكان؟ الشهري مامحله من الاعراب ؟	neutral	sport
لكن في كرة القدم يوجد هناك مباريات معقدة	neutral	sport
للامانه ما اعرف الفريق ولا شفته الا في ملخص مباراته مع الهلال اللي فاز فيها استقلول	neutral	sport
